epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
147,2603.74,0.76007,0.56224,0.818,0.81259,0.69569,0.79203,0.59769,0.75346,0.58262,0.8165,0.005182,0.005182,0.005182
148,2621.01,0.76926,0.57022,0.81188,0.7991,0.68069,0.78555,0.59521,0.74942,0.5947,0.81542,0.005149,0.005149,0.005149
149,2639.03,0.77864,0.57645,0.80759,0.79155,0.70535,0.79015,0.59762,0.75454,0.59861,0.81682,0.005116,0.005116,0.005116
150,2656.39,0.7659,0.56534,0.8142,0.82213,0.67196,0.78914,0.59564,0.74755,0.60073,0.81448,0.005083,0.005083,0.005083
151,2674.45,0.76551,0.56833,0.81628,0.79404,0.70031,0.7842,0.5943,0.74917,0.60602,0.81403,0.00505,0.00505,0.00505
152,2691.82,0.77365,0.56448,0.81903,0.7954,0.70684,0.79625,0.60254,0.75048,0.59358,0.81439,0.005017,0.005017,0.005017
153,2709.92,0.76914,0.54139,0.80595,0.81301,0.6972,0.79416,0.603,0.74921,0.61272,0.81478,0.004984,0.004984,0.004984
154,2727.24,0.76816,0.54885,0.81131,0.82125,0.70422,0.79805,0.59881,0.75478,0.59032,0.81467,0.004951,0.004951,0.004951
155,2745.32,0.76762,0.54081,0.81244,0.81266,0.71662,0.79797,0.60156,0.76093,0.59435,0.81438,0.004918,0.004918,0.004918
156,2762.58,0.76892,0.53822,0.80614,0.79653,0.7095,0.79605,0.60157,0.74455,0.59078,0.81404,0.004885,0.004885,0.004885
157,2780.69,0.76134,0.55871,0.81168,0.82446,0.69216,0.79202,0.60128,0.74719,0.59352,0.81341,0.004852,0.004852,0.004852
158,2797.95,0.76783,0.55285,0.8139,0.83136,0.69032,0.79566,0.60233,0.7437,0.58492,0.81239,0.004819,0.004819,0.004819
