epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,5233.75,0.67152,0.35035,0.84164,0.77744,0.57836,0.70832,0.47817,1.18731,1.40347,0.98966,0.003829,0.003829,0.003829
189,5261.25,0.68018,0.35344,0.8434,0.77783,0.56725,0.70104,0.476,1.18672,1.41597,0.99087,0.003796,0.003796,0.003796
190,5288.87,0.68097,0.35546,0.84436,0.78813,0.55939,0.69996,0.47685,1.19011,1.43677,0.99216,0.003763,0.003763,0.003763
191,5316.38,0.67266,0.35251,0.83984,0.79944,0.5603,0.70038,0.47518,1.18867,1.42199,0.99197,0.00373,0.00373,0.00373
192,5344.05,0.67695,0.35341,0.84214,0.79087,0.56818,0.70281,0.4755,1.18791,1.39358,0.99188,0.003697,0.003697,0.003697
193,5371.61,0.67668,0.35525,0.84157,0.78648,0.57518,0.7064,0.47622,1.18765,1.36647,0.99232,0.003664,0.003664,0.003664
194,5399.37,0.67411,0.35341,0.84213,0.79914,0.57065,0.7093,0.47786,1.19187,1.37481,0.993,0.003631,0.003631,0.003631
195,5427.4,0.66901,0.35059,0.83968,0.80035,0.57214,0.71005,0.4797,1.1911,1.37673,0.99211,0.003598,0.003598,0.003598
196,5454.96,0.67258,0.35124,0.84299,0.80577,0.57055,0.71349,0.48144,1.19058,1.38177,0.99131,0.003565,0.003565,0.003565
197,5482.61,0.6671,0.35003,0.83919,0.80484,0.56782,0.71146,0.47973,1.19567,1.40755,0.99284,0.003532,0.003532,0.003532
198,5510.21,0.67178,0.35059,0.8399,0.79389,0.56802,0.71012,0.47846,1.19872,1.42717,0.99328,0.003499,0.003499,0.003499
199,5538.29,0.66322,0.34745,0.83587,0.79704,0.56057,0.70667,0.47675,1.20138,1.4558,0.99403,0.003466,0.003466,0.003466
200,5565.88,0.66165,0.34943,0.83938,0.79788,0.55793,0.70356,0.4747,1.19997,1.45945,0.99411,0.003433,0.003433,0.003433
201,5593.67,0.66666,0.34928,0.83955,0.80915,0.55707,0.70682,0.47519,1.202,1.46154,0.99541,0.0034,0.0034,0.0034
202,5621.42,0.66481,0.34788,0.84028,0.79866,0.56412,0.70941,0.47655,1.19968,1.43321,0.99499,0.003367,0.003367,0.003367
203,5649.28,0.65383,0.34695,0.83627,0.80319,0.55684,0.70869,0.4776,1.19823,1.45888,0.99482,0.003334,0.003334,0.003334
